date,station,deployment,has_data,data_start,data_end,n_points,n_ideal,true_missing,sp_nominal,dt_FG,dt_true,t_i0_offset_s,n_gaps,gap_total_missing,n_gaps_raw,gap_total_missing_raw,jitter_mean_ms,jitter_std_ms,jitter_maxabs_ms,frac_mean,frac_std,frac_maxabs,jitter_unstable,max_abs_epsilon,figure_generated
2014-10-12,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-10-12T00:00:09Z,2014-10-12T23:59:54Z,5760,5760,0,14.999925,15.000682831,14.999993361,-0.010251299,0,0,0,0,0.0,2.820219,20.082251,1.503392e-12,0.0001880147,0.001338817,False,0.001425,False
2014-10-13,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-10-13T00:00:09Z,2014-10-13T23:59:54Z,5760,5760,0,14.999925,15.000688076,14.999992678,-3.7275e-05,0,0,0,0,0.0,2.78587,16.927883,2.719061e-12,0.0001857248,0.001128526,False,0.001306,False
2014-10-14,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-10-14T00:00:09Z,2014-10-14T23:59:54Z,5760,5760,0,14.999925,15.000713825,14.999991908,-0.001090012,0,0,0,0,0.0,2.84893,16.206189,2.065991e-12,0.0001899288,0.001080413,False,0.001347,False
2014-10-15,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-10-15T00:00:09Z,2014-10-15T23:59:54Z,5760,5760,0,14.999925,15.000710011,14.999992316,-6.5543e-05,0,0,0,0,0.0,2.835296,19.51784,1.658702e-12,0.0001890198,0.00130119,False,0.001305,False
2014-10-16,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-10-16T00:00:09Z,2014-10-16T23:59:54Z,5760,5760,0,14.999925,15.000699043,14.999992075,-0.000804959,0,0,0,0,0.0,2.832994,19.940819,2.461886e-12,0.0001888664,0.001329389,False,0.001536,False
2014-10-17,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-10-17T00:00:09Z,2014-10-17T23:59:54Z,5760,5760,0,14.999925,15.000715256,14.999991565,0.003102833,0,0,0,0,0.0,2.801397,16.224763,2.434365e-12,0.0001867599,0.001081651,False,0.001355,False
2014-10-18,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-10-18T00:00:09Z,2014-10-18T23:59:53Z,5760,5760,0,14.999925,15.000731945,14.999991871,0.002393424,0,0,0,0,0.0,2.825814,19.851595,1.651893e-12,0.0001883877,0.00132344,False,0.001535,False
2014-10-19,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-10-19T00:00:08Z,2014-10-19T23:59:53Z,5760,5760,0,14.999925,15.000702858,14.999991105,0.001469749,0,0,0,0,0.0,2.808072,18.067676,2.440124e-12,0.0001872049,0.001204512,False,0.001337,False
2014-10-20,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-10-20T00:00:08Z,2014-10-20T23:59:53Z,5760,5760,0,14.999925,15.000691891,14.999991361,-0.001175306,0,0,0,0,0.0,2.836433,16.207381,2.321965e-12,0.0001890957,0.001080493,False,0.001351,False
2014-10-21,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-10-21T00:00:08Z,2014-10-21T23:59:53Z,5760,5760,0,14.999925,15.000693798,14.999991228,0.000467747,0,0,0,0,0.0,2.810009,15.753727,1.931314e-12,0.0001873341,0.001050249,False,0.001342,False
2014-10-22,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-10-22T00:00:08Z,2014-10-22T23:59:53Z,5760,5760,0,14.999925,15.000675201,14.999991615,0.001440279,0,0,0,0,0.0,2.847379,17.031216,2.262969e-12,0.0001898254,0.001135415,False,0.001356,False
2014-10-23,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-10-23T00:00:08Z,2014-10-23T23:59:53Z,5760,5760,0,14.999925,15.000686169,14.999991283,0.001620752,0,0,0,0,0.0,2.81148,16.156642,1.953994e-12,0.0001874321,0.00107711,False,0.001346,False
2014-10-24,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-10-24T00:00:08Z,2014-10-24T23:59:53Z,5760,5760,0,14.999925,15.000683784,14.999991027,0.001460514,0,0,0,0,0.0,2.815713,21.400716,2.209149e-12,0.0001877143,0.001426715,False,0.001689,False
2014-10-25,RS03AXBS-MJ03A-06-PRESTA301,1,True,2014-10-25T00:00:08Z,2014-10-25T23:59:53Z,5760,5760,0,14.999925,15.000648975,14.99999073,-0.00146312,0,0,0,0,0.0,2.781753,17.136742,2.019435e-12,0.0001854503,0.00114245,False,0.001352,False
